playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws
atchlju01,Justin,Atchley,Justin Scott,215,75,L,L
atherch01,Charlie,Atherton,Charles Morgan Herbert,160,70,R,R
atherke01,Keith,Atherton,Keith Rowe,200,76,R,R
atilalu01,Luis,Atilano,Luis A.,220,74,R,R
atkinal01,Al,Atkinson,Albert Wright,165,71,R,R
atkinbi01,Bill,Atkinson,William Cecil Glenn,165,67,L,R
atkined01,Ed,Atkinson,Edward,,,,
atkinga01,Garrett,Atkins,Garrett Bernard,190,74,R,R
atkinja01,James,Atkins,James Curtis,205,75,L,R
atkinle01,Lefty,Atkinson,Hubert Burley,149,66,L,L
atkinmi01,Mitch,Atkins,Mitchell Shane,225,76,R,R
atkinto01,Tommy,Atkins,Francis Montgomery,165,70,L,L
attredi01,Dick,Attreau,Richard Gilbert,160,72,L,L
atwelto01,Toby,Atwell,Maurice Dailey,185,69,L,R
atwoobi01,Bill,Atwood,William Franklin,190,71,R,R
atzja01,John,Atz,Jacob Henry,160,69,R,R
aubreha01,Chub,Aubrey,Harry Herbert,130,67,R,R
aubremi01,Michael,Aubrey,Robert Michael,190,72,L,L
aucoide01,Derek,Aucoin,Derek Alfred,235,79,R,R
auderi01,Rich,Aude,Richard Thomas,180,77,R,R
auerbri01,Rick,Auerbach,Frederick Steven,165,72,R,R
augenbr01,Bryan,Augenstein,Bryan Christopher,230,78,R,R
augusda01,Dave,Augustine,David Ralph,174,74,R,R
augusdo01,Don,August,Donald Glenn,190,75,R,R
augusje01,Jerry,Augustine,Gerald Lee,183,72,L,L
aukerel01,Elden,Auker,Elden LeRoy,194,74,R,R
auldsle01,Tex,Aulds,Leycester Doyle,185,74,R,R
aultdo01,Doug,Ault,Douglas Reagan,200,75,R,L
aumonph01,Phillippe,Aumont,Phillippe,260,79,L,R
aurilri01,Rich,Aurilia,Richard Santo,170,72,R,R
ausanjo01,Joe,Ausanio,Joseph John,205,73,R,R
ausmubr01,Brad,Ausmus,Bradley David,190,71,R,R
austde01,Dennis,Aust,Dennis Kay,180,71,R,R
austihe01,Henry,Austin,Henry C.,,,,
austije01,Jeff,Austin,Jeffrey Wellington,185,72,R,R
austiji01,Jimmy,Austin,James Philip,155,67,B,R
austiji02,Jim,Austin,James Parker,200,74,R,R
austiri01,Rick,Austin,Rick Gerald,190,76,R,L
autryal01,Al,Autry,Albert,225,77,R,R
autrych01,Chick,Autry,William Askew,168,71,L,L
autrych02,Chick,Autry,Martin Gordon,180,72,R,R
avenbr01,Bruce,Aven,David Bruce,180,69,R,R
averiea01,Earl,Averill,Howard Earl,172,69,L,R
averiea02,Earl,Averill,Earl Douglas,185,70,R,R
averyst01,Steve,Avery,Steven Thomas,180,76,L,L
averyxa01,Xavier,Avery,Xavier Tyrone,190,72,L,L
avilaal01,Alex,Avila,Alexander Thomas,210,71,L,R
avilabo01,Bobby,Avila,Roberto Francisco,175,70,R,R
avilalu01,Luis,Avilan,Luis Armando,195,74,L,L
avilemi01,Mike,Aviles,Michael Anthony,205,70,R,R
avilera01,Ramon,Aviles,Ramon Antonio,155,69,R,R
avreaja01,Jay,Avrea,James Epherium,175,73,R,R
axelrdy01,Dylan,Axelrod,Dylan Davis Haines,185,72,R,R
axforjo01,John,Axford,John Berton,220,77,R,R
ayalabe01,Benny,Ayala,Benigno,185,73,R,R
ayalabo01,Bobby,Ayala,Robert Joseph,190,74,R,R
ayalalu01,Luis,Ayala,Luis Ignacio,175,74,R,R
aybarer01,Erick,Aybar,Erick Johan,180,70,B,R
aybarma01,Manny,Aybar,Manuel Antonio,165,73,R,R
aybarwi01,Willy,Aybar,Willy Del Jesus,205,71,B,R
aydelja01,Jake,Aydelott,Jacob Stuart,180,72,L,R
ayersbi01,Bill,Ayers,William Oscar,185,75,R,R
ayersdo01,Doc,Ayers,Yancey Wyatt,185,73,R,R
aylwadi01,Dick,Aylward,Richard John,190,72,R,R
ayraubo01,Bob,Ayrault,Robert Cunningham,230,76,R,R
ayraujo01,Joe,Ayrault,Joseph Allen,190,75,R,R
azcuejo01,Joe,Azcue,Jose Joaquin,190,72,R,R
azocaos01,Oscar,Azocar,Oscar Gregorio,170,73,L,L
babbch01,Charlie,Babb,Charles Amos,165,70,B,R
babcobo01,Bob,Babcock,Robert Ernest,210,77,R,R
babelo01,Loren,Babe,Loren Rolland,180,70,L,R
babicjo01,Johnny,Babich,John Charles,185,73,R,R
babinch01,Charlie,Babington,Charles Percy,170,72,R,R
babitsh01,Shooty,Babitt,Mack Neal,174,68,R,R
backebr01,Brandon,Backe,Brandon Allen,182,72,R,R
backmle01,Les,Backman,Lester John,195,72,R,R
backmwa01,Wally,Backman,Walter Wayne,160,69,B,R
baconed01,Eddie,Bacon,Edgar Suter,,,,
bacsimi01,Mike,Bacsik,Michael James,180,74,R,R
bacsimi02,Mike,Bacsik,Michael Joseph,225,74,L,L
baczefr01,Fred,Baczewski,Frederic John,185,74,L,L
badenbu01,Burke,Badenhop,Burke Heinrich,220,77,R,R
baderar01,Art,Bader,Arthur Herman,170,70,R,R
baderlo01,King,Bader,Lore Verne,175,72,L,R
badgrre01,Red,Badgro,Morris Hiram,190,72,L,R
baeched01,Ed,Baecht,Edward Joseph,195,75,R,R
baekch01,Cha-Seung,Baek,Cha-Seung,190,76,R,R
baergca01,Carlos,Baerga,Carlos Obed,165,71,B,R
baezbe01,Benito,Baez,Benito,160,72,L,L
baezda01,Danys,Baez,Danys G.,225,75,R,R
baezjo01,Jose,Baez,Jose Antonio,160,68,R,R
baezke01,Kevin,Baez,Kevin Richard,160,72,R,R
bagbyji01,Jim,Bagby,James Charles Jacob,170,72,B,R
bagbyji02,Jim,Bagby,James Charles Jacob,170,74,R,R
bagwebi01,Bill,Bagwell,William Mallory,175,73,L,L
bagweje01,Jeff,Bagwell,Jeffrey Robert,195,72,R,R
bahnsst01,Stan,Bahnsen,Stanley Raymond,185,74,R,R
bahred01,Ed,Bahr,Edson Garfield,172,73,R,R
bahrefr01,Frank,Bahret,Frank F.,184,73,,
baichgr01,Grover,Baichley,Grover Cleveland,165,68,R,R
bailean01,Andrew,Bailey,Andrew Scott,240,75,R,R
bailebi01,Bill,Bailey,William F.,165,71,L,L
bailebi02,Bill,Bailey,Harry Lewis,170,70,L,R
bailebo01,Bob,Bailey,Robert Sherwood,180,73,R,R
baileco01,Cory,Bailey,Philip Cory,195,72,R,R
baileed01,Ed,Bailey,Lonas Edgar,205,74,L,R
bailefr01,Fred,Bailey,Frederick Middleton,150,71,L,L
bailege01,Gene,Bailey,Arthur Eugene,160,68,R,R
baileha01,Harvey,Bailey,Harvey Francis,160,72,,L
baileho01,Howard,Bailey,Howard Lee,195,72,R,L
baileho02,Homer,Bailey,David Dewitt,230,76,R,R
baileje01,Jeff,Bailey,Jeffrey Todd,200,74,R,R
baileji01,Jim,Bailey,James Hopkins,210,74,B,L
baileki01,King,Bailey,Linwood Clifton,185,72,L,L
bailema01,Mark,Bailey,John Mark,195,77,B,R
bailero01,Roger,Bailey,Charles Roger,180,73,R,R
bailesc01,Scott,Bailes,Scott Alan,170,74,L,L
bailest01,Steve,Bailey,Steven John,194,73,R,R
bailesw01,Sweetbread,Bailey,Abraham Lincoln,184,72,R,R
bailobo01,Bob,Bailor,Robert Michael,170,71,R,R
baineha01,Harold,Baines,Harold Douglas,175,74,L,L
bainlo01,Loren,Bain,Herbert Loren,190,72,R,R
bairdal01,Al,Baird,Albert Wells,160,69,R,R
bairdbo01,Bob,Baird,Robert Allen,195,76,L,L
bairddo01,Doug,Baird,Howard Douglas,148,69,R,R
bairdo01,Doug,Bair,Charles Douglas,170,72,R,R
baislje01,Jeff,Baisley,Jeffrey Scot,225,75,R,R
bajenje01,Jeff,Bajenaru,Jeffrey Michael,190,73,R,R
bakelje01,Jersey,Bakley,Edward Enoch,170,68,R,R
bakenda01,Dave,Bakenhaster,David Lee,168,70,R,R
bakeral01,Al,Baker,Albert Jones,170,71,R,R
bakerbi01,Bill,Baker,William Presley,200,72,R,R
bakerbo01,Bock,Baker,Charles,181,69,,L
bakerch01,Charlie,Baker,Charles Arthur,140,64,R,R
bakerch02,Chuck,Baker,Charles Joseph,180,71,R,R
bakerda01,Dave,Baker,David Glenn,185,72,L,R
bakerde01,Del,Baker,Delmer David,176,71,R,R
bakerdo01,Doug,Baker,Douglas Lee,165,69,B,R
bakerdu01,Dusty,Baker,Johnnie B.,183,74,R,R
bakerer01,Ernie,Baker,Earnest Gould,160,70,R,R
bakerfl01,Floyd,Baker,Floyd Wilson,160,69,L,R
bakerfr01,Home Run,Baker,John Franklin,173,71,L,R
bakerfr02,Frank,Baker,Frank,180,70,L,R
bakerfr03,Frank,Baker,Frank Watts,178,74,L,R
bakerge01,George,Baker,George F.,162,71,,
bakerge02,Gene,Baker,Eugene Walter,170,73,R,R
bakerho01,Howard,Baker,Howard Francis,175,71,R,R
bakerja01,Jack,Baker,Jack Edward,225,77,R,R
bakerje01,Jesse,Baker,Jesse Ormond,188,71,L,L
bakerje02,Jesse,Baker,Jesse,140,64,R,R
bakerje03,Jeff,Baker,Jeffrey Glen,210,74,R,R
bakerjo01,John,Baker,John David,215,73,L,R
bakerki01,Kirtley,Baker,Kirtley,160,69,R,R
bakerne01,Neal,Baker,Neal Vernon,175,73,R,R
bakerno01,Norm,Baker,Norman Leslie,,,,
bakerph01,Phil,Baker,Philip,152,68,L,L
bakersc01,Scott,Baker,Scott,175,74,L,L
bakersc02,Scott,Baker,Timothy Scott,215,76,R,R
bakerst01,Steve,Baker,Steven Byrne,185,72,R,R
bakerto01,Tom,Baker,Thomas Calvin,180,73,R,R
bakerto02,Tom,Baker,Thomas Henry,195,72,L,L
bakertr01,Tracy,Baker,Trace Lee,180,73,R,R
bakopa01,Paul,Bako,Gabor Paul,205,74,L,R
balasmi01,Mike,Balas,Mitchell Francis,195,72,R,R
balazjo01,John,Balaz,John Lawrence,180,75,R,R
balbost01,Steve,Balboni,Stephen Charles,225,75,R,R
balcebo01,Bobby,Balcena,Robert Rudolph,160,67,R,L
baldero01,Rocco,Baldelli,Rocco Dan,190,76,R,R
baldsja01,Jack,Baldschun,Jack Edward,175,73,R,R
baldwbi01,Billy,Baldwin,Robert Harvey,175,72,L,L
baldwda01,Dave,Baldwin,David George,200,74,R,R
baldwfr01,Frank,Baldwin,Frank DeWitt,195,71,R,R
baldwha01,Harry,Baldwin,Howard Edward,160,71,R,R
baldwhe01,Henry,Baldwin,Henry Clay,180,71,R,R
baldwja01,James,Baldwin,James,210,75,R,R
baldwje01,Jeff,Baldwin,Jeffrey Allen,180,73,L,L
baldwki01,Kid,Baldwin,Clarence Geoghan,147,66,R,R
baldwla01,Lady,Baldwin,Charles B.,160,71,R,L
baldwma01,Mark,Baldwin,Marcus Elmore,190,72,R,R
baldwof01,Orson,Baldwin,Orson F.,185,,,R
baldwre01,Reggie,Baldwin,Reginald Conrad,195,73,R,R
baldwri01,Rick,Baldwin,Rickey Alan,180,75,L,R
balejo01,John,Bale,John Robert,210,76,L,L
balenmi01,Mike,Balenti,Michael Richard,175,71,R,R
balenwl01,Wladimir,Balentien,Wladimir Ramon,220,74,R,R
balesco01,Collin,Balester,Collin Thomas,200,77,R,R
balesle01,Lee,Bales,Wesley Owen,165,70,B,R
balfogr01,Grant,Balfour,Grant Robert,200,74,R,R
ballaje01,Jeff,Ballard,Jeffrey Scott,195,75,L,L
ballar01,Art,Ball,Arthur,168,,,R
balleja01,Jay,Baller,Jay Scott,215,78,R,R
ballepe01,Pelham,Ballenger,Pelham Ashby,160,71,R,R
ballima01,Mark,Ballinger,Mark Alan,205,78,R,R
ballje01,Jeff,Ball,Jeffery D.,185,70,R,R
ballji01,Jim,Ball,James Chandler,175,71,R,R
ballne01,Neal,Ball,Cornelius,145,67,R,R
ballowi01,Win,Ballou,Noble Winfred,170,70,R,R
balsato01,Tony,Balsamo,Anthony Fred,185,74,R,R
bambege01,George,Bamberger,George Irvin,175,72,R,R
bambeha01,Hal,Bamberger,Harold Earl,173,72,L,R
banckst01,Studs,Bancker,John V.,,,,
bancrda01,Dave,Bancroft,David James,160,69,B,R
bancrfr99,Frank,Bancroft,Frank Carter,,,,
bandoch01,Chris,Bando,Christopher Michael,195,72,B,R
bandosa01,Sal,Bando,Salvatore Leonard,195,72,R,R
baneed01,Eddie,Bane,Edward Norman,160,69,R,L
baneydi01,Dick,Baney,Richard Lee,185,72,R,R
banisje01,Jeff,Banister,Jeffery Todd,200,74,R,R
bankhda01,Dan,Bankhead,Daniel Robert,184,73,R,R
bankhsc01,Scott,Bankhead,Michael Scott,175,70,R,R
banksbi01,Bill,Yerrick,William John,150,71,R,R
banksbr01,Brian,Banks,Brian Glen,200,75,B,R
bankser01,Ernie,Banks,Ernest,180,73,R,R
banksev01,Bill,Bankston,Wilborn Everett,180,71,L,R
banksge01,George,Banks,George Edward,185,71,R,R
banksjo01,Josh,Banks,Joshua Charles,215,75,R,R
bankswe01,Wes,Bankston,Wesley Wade,215,76,R,R
bankswi01,Willie,Banks,Willie Anthony,190,73,R,R
bannial01,Alan,Bannister,Alan,170,71,R,R
bannibr01,Brian,Bannister,Brian P.,202,74,R,R
bannifl01,Floyd,Bannister,Floyd Franklin,190,73,L,L
banniji01,Jim,Banning,James M.,150,66,L,R
bannoji01,Jimmy,Bannon,James Henry,160,65,R,R
bannoto01,Tom,Bannon,Thomas Edward,175,68,R,R
bantaja01,Jack,Banta,Jackie Kay,175,74,L,R
bantzbr01,Brandon,Bantz,Brandon,205,73,R,R
baptitr01,Travis,Baptist,Travis Steven,195,72,L,L
barajro01,Rod,Barajas,Rodrigo Richard,250,74,R,R
barbare01,Red,Barbary,Donald Odell,190,75,R,R
barbawa01,Walter,Barbare,Walter Lawrence,162,72,R,R
barbebr01,Bret,Barberie,Bret Edward,185,71,B,R
barbebr02,Brian,Barber,Brian Scott,175,73,R,R
barbech01,Charlie,Barber,Charles D.,148,70,R,R
barbeda01,Dave,Barbee,David Monroe,178,71,R,R
barbefr01,Frank,Barberich,Frank Frederick,175,70,B,R
barbeja01,Jap,Barbeau,William Joseph,140,65,R,R
barbest01,Steve,Barber,Stephen David,195,72,L,L
barbest02,Steve,Barber,Steven Lee,190,73,R,R
barbetu01,Turner,Barber,Tyrus Turner,170,71,L,R
barbiji01,Jim,Barbieri,James Patrick,155,67,L,R
barcelo01,Lorenzo,Barcelo,Lorenzo Antonio,230,76,R,R
barclcu01,Curt,Barclay,Curtis Cordell,210,75,R,R
barclge01,George,Barclay,George Oliver,162,70,R,R
bardda01,Daniel,Bard,Daniel Paul,215,76,R,R
bardebr01,Brian,Barden,Brian David,190,71,R,R
bardjo01,Josh,Bard,Joshua David,225,75,B,R
barera01,Ray,Bare,Raymond Douglas,185,74,R,R
barfije01,Jesse,Barfield,Jesse Lee,200,73,R,R
barfijo01,John,Barfield,John David,195,73,L,L
barfijo02,Josh,Barfield,Joshua LaRoy,190,72,R,R
barfocl01,Clyde,Barfoot,Clyde Raymond,170,72,R,R
bargagr01,Greg,Bargar,Greg Robert,185,74,R,R
bargecy01,Cy,Barger,Eros Bolivar,160,72,L,R
barkbr01,Brian,Bark,Brian Stuart,170,69,L,L
barkeal01,Al,Barker,Alfred L.,,,,
barkean01,Andy,Barkett,Andrew Jon,205,73,L,L
barkegl01,Glen,Barker,Glen F.,180,70,B,R
barkeke01,Kevin,Barker,Kevin Stewart,195,74,L,L
barkele01,Len,Barker,Leonard Harold,225,77,R,R
barkera01,Ray,Barker,Raymond Herrell,192,72,L,R
barkeri01,Richie,Barker,Richard Frank,210,74,R,R
barkese01,Sean,Barker,Sean Reed,220,75,R,R
barklbr01,Brian,Barkley,Brian Edward,180,74,L,L
barklje01,Jeff,Barkley,Jeffrey Carver,185,75,B,R
barklre01,Red,Barkley,John Duncan,160,71,R,R
barklsa01,Sam,Barkley,Samuel W.,180,71,R,R
barlial99,Al,Barlick,Albert Joseph,185,71,,
barlomi01,Mike,Barlow,Michael Roswell,210,78,L,R
barloto01,Tom,Barlow,Thomas H.,,,,
barmebr01,Bruce,Barmes,Bruce Raymond,165,68,L,R
barmecl01,Clint,Barmes,Clint Harold,200,73,R,R
barnaba01,Babe,Barna,Herbert Paul,210,74,L,R
barnach01,Charlie,Barnabe,Charles Edward,164,71,L,L
barnebi01,Bill,Barnes,William Horace,175,70,,
barnebo01,Bob,Barnes,Robert Avery,150,71,L,L
barnebr01,Brian,Barnes,Brian Keith,170,69,L,L
barnebr02,Brandon,Barnes,Brandon Michael,205,74,R,R
barneda01,Darwin,Barney,Darwin James Kunane,185,70,R,R
barneed01,Ed,Barney,Edmund J.,178,70,L,R
barneep01,Eppie,Barnes,Everett Duane,175,69,L,R
barnefr01,Frank,Barnes,Frank Samuel,195,74,L,L
barnefr02,Frank,Barnes,Frank,170,72,R,R
barneho01,Honey,Barnes,John Francis,175,70,L,R
barneje01,Jesse,Barnes,Jesse Lawrence,170,72,L,R
barnejo01,John,Barnes,John Delbert,205,74,R,R
barneju01,Junie,Barnes,Junie Shoaf,170,71,L,L
barnela01,Larry,Barnes,Larry Richard,195,73,L,L
barnelu01,Lute,Barnes,Luther Owens,160,70,R,R
barnere01,Red,Barnes,Emile Deering,158,70,L,R
barnere02,Rex,Barney,Rex Edward,185,75,R,R
barneri01,Rich,Barnes,Richard Monroe,186,76,R,L
barnero01,Ross,Barnes,Charles Roscoe,145,68,R,R
barnesa01,Sam,Barnes,Samuel Thomas,150,68,L,R
barnesc01,Scott,Barnes,Scott Michael,200,76,L,L
barnesk01,Skeeter,Barnes,William Henry,175,71,R,R
barnevi01,Virgil,Barnes,Virgil Jennings,165,72,R,R
barnhcl01,Clyde,Barnhart,Clyde Lee,155,70,R,R
barnhed01,Edgar,Barnhart,Edgar Vernon,160,70,L,R
barnhle01,Les,Barnhart,Leslie Earl,180,72,R,R
barnhvi01,Vic,Barnhart,Victor Dee,188,72,R,R
barnibi01,Billy,Barnie,William Harrison,157,67,,R
barnige01,George,Barnicle,George Bernard,175,74,R,R
barnoed01,Ed,Barnowski,Edward Anthony,195,74,R,R
barnwch01,Chris,Barnwell,Christopher Edward,180,70,R,R
barojsa01,Salome,Barojas,Salome,160,69,R,R
baronda01,Daniel,Barone,Daniel Edward,185,74,R,R
barondi01,Dick,Barone,Richard Anthony,165,69,R,R
barracu01,Cuno,Barragan,Facundo Anthony,180,71,R,R
barrage01,German,Barranca,German,160,72,L,R
barrbo01,Bob,Barr,Robert McClelland,192,73,R,R
barrbo02,Bob,Barr,Robert Alexander,175,72,R,R
barre01,John,Barrett,John,,,,
barrebi01,Bill,Barrett,William,,,,
barrebi02,Bill,Barrett,William Joseph,175,72,R,R
barrebo01,Bob,Barrett,Robert Schley,175,71,R,R
barredi01,Dick,Barrett,Tracy Souter,175,69,R,R
barrefr01,Frank,Barrett,Francis Joseph,173,74,R,R
barreji01,Jimmy,Barrett,James Erigena,170,67,L,R
barrejo01,Johnny,Barrett,John Joseph,170,70,L,L
barrema01,Marty,Barrett,Martin F.,170,69,R,R
barrema02,Marty,Barrett,Martin Glenn,175,70,R,R
barremi01,Michael,Barrett,Michael Patrick,185,75,R,R
barrere01,Red,Barrett,Charles Henry,183,71,R,R
barreti01,Tim,Barrett,Timothy Wayne,185,73,L,R
barreto01,Tom,Barrett,Thomas Loren,157,69,B,R
barrifr01,Francisco,Barrios,Francisco Javier,155,71,R,R
barrijo01,Jose,Barrios,Jose Manuel,195,76,R,R
barrima01,Manuel,Barrios,Manuel Antonio,170,72,R,R
barrji01,Jim,Barr,James Leland,205,75,R,R
barrocu01,Cuke,Barrows,Roland,158,68,R,L
barroed99,Ed,Barrow,Edward Grant,,,,
barrofr01,Frank,Barrows,Franklin Lee,,,,
barrofr02,Frank,Barron,Frank John,175,73,L,L
barrore01,Red,Barron,David Irenus,185,71,R,R
barroto01,Tony,Barron,Anthony Dirk,185,72,R,R
barrsc01,Scotty,Barr,Hyder Edward,175,72,R,R
barrst01,Steve,Barr,Steven Charles,200,76,L,L
barryed01,Ed,Barry,Edward,185,75,R,L
barryha01,Hardin,Barry,Hardin,185,72,R,R
barryja01,Jack,Barry,John Joseph,158,69,R,R
barryje01,Jeff,Barry,Jeffrey Finas,190,73,B,R
barryke01,Kevin,Barry,Kevin Thomas,235,74,R,R
barryri01,Rich,Barry,Richard Donovan,205,76,R,R
barrysh01,Shad,Barry,John C.,,,R,R
barryto01,Tom,Barry,Thomas Arthur,155,69,,R
bartedi01,Dick,Bartell,Richard William,160,69,R,R
barteki01,Kimera,Bartee,Kimera Anotchi,175,72,B,R
barthbo01,Bob,Barthelson,Robert Edward,185,72,R,R
barthji01,Jimmy,Barthmaier,James Richard,205,77,R,R
barthjo01,John,Barthold,John Francis,180,71,B,R
barthle01,Les,Bartholomew,Lester Justin,195,71,R,L
bartito01,Tony,Bartirome,Anthony Joseph,155,70,L,L
bartlbi01,Bill,Bartley,William Jackson,190,71,R,R
bartlbo01,Boyd,Bartley,Boyd Owen,165,68,R,R
bartlir01,Irv,Bartling,Henry Irving,175,72,R,R
bartlja01,Jason,Bartlett,Jason Alan,190,72,R,R
bartobo01,Bob,Barton,Robert Wilbur,175,72,R,R
bartobr01,Brian,Barton,Brian Deon,190,75,R,R
bartocl01,Cliff,Bartosh,Clifford Paul,175,74,L,L
bartoda01,Dave,Bartosch,David Robert,190,73,R,R
bartoda02,Daric,Barton,Daric William,205,72,L,R
bartoha01,Harry,Barton,Harry Lamb,155,66,B,R
bartosh01,Shawn,Barton,Shawn Edward,195,75,R,L
bartovi01,Vince,Barton,Vincent David,180,72,L,R
bartsch01,Charlie,Bartson,Charles Franklin,170,72,,
barziph01,Philip,Barzilla,Philip Joseph,180,72,L,L
basakch01,Chris,Basak,Christopher Joseph,190,74,R,R
basgamo01,Monty,Basgall,Romanus,175,70,R,R
bashaal01,Al,Bashang,Albert C.,150,68,B,R
bashowa01,Walt,Bashore,Walter Franklin,170,72,R,R
basined01,Eddie,Basinski,Edwin Frank,172,73,R,R
baskeji01,Jim,Baskette,James Blaine,185,74,R,R
bassan01,Anthony,Bass,Anthony Edward,195,74,R,R
bassbr01,Brian,Bass,Brian Michael,215,74,R,R
bassdi01,Dick,Bass,Richard William,175,74,R,R
bassdo01,Doc,Bass,William Capers,165,70,,
bassech01,Charley,Bassett,Charles Edwin,150,70,R,R
bassjo01,John,Bass,John Elias,150,66,,
basske01,Kevin,Bass,Kevin Charles,183,72,B,R
bassljo01,Johnny,Bassler,John Landis,170,69,L,R
bassno01,Norm,Bass,Norman Delaney,205,75,R,R
bassra01,Randy,Bass,Randy William,210,73,L,R
bastaan01,Antonio,Bastardo,Antonio Francisco,200,71,R,L
bastich01,Charlie,Bastian,Charles A.,145,66,R,R
batchem01,Emil,Batch,Emil,170,67,R,R
batchjo01,Joe,Batchelder,Joseph Edward,165,67,R,L
batchri01,Rich,Batchelor,Richard Anthony,195,73,R,R
batemjo01,John,Bateman,John Alvin,210,75,R,R
batesaa01,Aaron,Bates,Aaron,230,76,R,R
batesbi01,Billy,Bates,William Derrick,155,67,L,R
batesbu01,Bud,Bates,Hubert Edgar,165,72,R,R
batesch01,Charlie,Bates,Charles William,165,70,R,R
batesde01,Del,Bates,Delbert Oakley,195,74,L,R
batesdi01,Dick,Bates,Charles Richard,190,72,L,R
batesfr01,Frank,Bates,Creed Napoleon,156,70,,R
batesja01,Jason,Bates,Jason Charles,170,71,B,R
batesjo01,John,Bates,John William,,,,
batesjo02,Johnny,Bates,John William,168,67,L,L
batesra01,Ray,Bates,Raymond,165,72,R,R
bathebi01,Bill,Bathe,William David,200,74,R,R
batiske01,Kevin,Batiste,Kevin Wade,178,74,R,R
batiski01,Kim,Batiste,Kimothy Emil,175,72,R,R
batismi01,Miguel,Batista,Miguel Jerez,210,73,R,R
batisra01,Rafael,Batista,Rafael,195,73,L,L
batisto01,Tony,Batista,Leocadio Francisco,180,72,R,R
batscbi01,Bill,Batsch,William McKinley,168,70,R,R
battala01,Larry,Battam,Lawrence,166,71,,
batteea01,Earl,Battey,Earl Jesse,205,73,R,R
battege01,George,Batten,George Burnett,165,71,R,R
battijo01,Joe,Battin,Joseph V.,169,70,R,R
battlal01,Allen,Battle,Allen Zelmo,170,72,R,R
battlho01,Howard,Battle,Howard Dion,210,72,R,R
battlji01,Jim,Battle,James Milton,170,73,R,R
battoch01,Chris,Batton,Christopher Sean,195,76,R,R
battsma01,Matt,Batts,Matthew Daniel,200,71,R,R
baueral01,Al,Bauer,Albert,190,69,,L
bauerha01,Hank,Bauer,Henry Albert,192,72,R,R
bauerlo01,Lou,Bauer,Louis Walter,175,72,R,R
bauerri01,Rick,Bauer,Richard Edward,215,78,R,R
bauerru01,Russ,Bauers,Russell Lee,195,75,L,R
bauertr01,Trevor,Bauer,Trevor Andrew,190,73,R,R
baughju01,Justin,Baughman,Justin Reis,175,71,R,R
baumafr01,Frank,Baumann,Frank Matt,205,72,L,L
baumapa01,Paddy,Baumann,Charles John,160,69,R,R
baumeji01,Jim,Baumer,James Sloan,185,74,R,R
baumgge01,George,Baumgardner,George Washington,178,71,L,R
baumgha01,Harry,Baumgartner,Harry Edward,175,71,L,R
baumgjo01,John,Baumgartner,John Edward,190,73,R,R
baumgro01,Ross,Baumgarten,Ross,180,73,L,L
baumgst01,Stan,Baumgartner,Stanwood Fulton,175,72,L,L
baumhfr01,Frank,Baumholtz,Frank Conrad,175,70,L,L
bausege01,George,Bausewine,George W.,207,74,,
bautaed01,Ed,Bauta,Eduardo,200,75,R,R
bautida01,Danny,Bautista,Daniel,170,71,R,R
bautide01,Denny,Bautista,Denny M.,190,77,R,R
bautijo01,Jose,Bautista,Jose Joaquin,177,73,R,R
bautijo02,Jose,Bautista,Jose Antonio,190,72,R,R
baxesji01,Jim,Baxes,Dimitrios Speros,190,73,R,R
baxesmi01,Mike,Baxes,Michael,175,70,R,R
baxtemi01,Mike,Baxter,Michael Joseph,195,72,L,R
baxtemo01,Moose,Baxter,John Morris,200,74,L,R
bayha01,Harry,Bay,Harry Elbert,138,68,L,L
bayja01,Jason,Bay,Jason Raymond,210,74,R,R
bayledi01,Dick,Bayless,Harry Owen,178,69,L,R
baylijo01,Jonah,Bayliss,Jonah James,200,73,R,R
baylodo01,Don,Baylor,Don Edward,190,73,R,R
baynebi01,Bill,Bayne,William Lear,160,69,L,L
bazaryo01,Yorman,Bazardo,Yorman Michael,230,74,R,R
beachbr01,Brandon,Beachy,Brandon Alan,215,75,R,R
beachja01,Jack,Beach,Stonewall Jackson,,,,
beallbo01,Bob,Beall,Robert Brooks,180,71,B,L
bealljo01,Johnny,Beall,John Woolf,180,72,L,R
beallwa01,Walter,Beall,Walter Esau,178,70,R,R
bealsto01,Tommy,Beals,Thomas Lamb,144,65,R,
beamal01,Alex,Beam,Alexander Roger,,,,
beamer01,Ernie,Beam,Ernest Joseph,185,72,,R
beamoch01,Charlie,Beamon,Charles Alfonzo,195,71,R,R
beamoch02,Charlie,Beamon,Charles Alfonzo,183,73,L,L
beamotr01,Trey,Beamon,Clifford,195,75,L,R
beamtj01,T. J.,Beam,Theodore Lester,215,79,R,R
beanbe01,Belve,Bean,Beveric Benton,197,73,R,R
beanbi01,Bill,Bean,William Daro,185,72,L,L
beanco01,Colter,Bean,Randall Colter,255,78,R,R
beanebi01,Billy,Beane,William Lamar,195,76,R,R
beanjo01,Joe,Bean,Joseph William,138,68,R,R
beardda01,Dave,Beard,Charles David,190,77,L,R
beardge01,Gene,Bearden,Henry Eugene,198,75,L,L
beardmi01,Mike,Beard,Michael Richard,185,73,L,L
beardol01,Ollie,Beard,Oliver Perry,180,71,R,R
beardra01,Ralph,Beard,Ralph William,200,77,R,R
beardte01,Ted,Beard,Cramer Theodore,165,68,L,L
